service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
i-tr1038_50,20261116,20261122,1,1,0,1,1,0,0
i-tr1038_51,20261123,20261129,1,1,1,1,1,0,0
i-tr1038_52,20261130,20261206,1,1,1,1,1,0,0
i-tr1038_53,20261207,20261213,1,1,1,1,1,0,0
i-tr1038_6,20260112,20260118,1,1,1,1,1,0,0
i-tr1038_7,20260119,20260125,1,1,1,1,1,0,0
i-tr1038_8,20260126,20260201,1,1,1,1,1,0,0
i-tr1038_9,20260202,20260208,1,1,1,1,1,0,0
i-tr1039_10,20260209,20260215,1,1,1,1,1,0,0
i-tr1039_11,20260216,20260222,1,1,1,1,1,0,0
i-tr1039_12,20260223,20260301,1,1,1,1,1,0,0
i-tr1039_13,20260302,20260308,1,1,1,1,1,0,0
i-tr1039_14,20260309,20260315,1,1,1,1,1,0,0
i-tr1039_15,20260316,20260322,1,1,1,1,1,0,0
i-tr1039_16,20260323,20260329,1,1,1,1,1,0,0
i-tr1039_17,20260330,20260405,1,1,1,1,1,0,0
i-tr1039_18,20260406,20260412,0,1,1,1,1,0,0
i-tr1039_19,20260413,20260419,1,1,1,1,1,0,0
i-tr1039_2,20251215,20251221,1,1,1,1,1,0,0
i-tr1039_20,20260420,20260426,1,1,1,1,1,0,0
i-tr1039_21,20260427,20260503,1,1,1,1,0,0,0
i-tr1039_22,20260504,20260510,1,1,1,1,1,0,0
i-tr1039_23,20260511,20260517,1,1,1,1,1,0,0
i-tr1039_24,20260518,20260524,1,1,1,1,1,0,0
i-tr1039_25,20260525,20260531,1,1,1,1,1,0,0
i-tr1039_26,20260601,20260607,1,1,1,0,1,0,0
i-tr1039_27,20260608,20260614,1,1,1,1,1,0,0
i-tr1039_28,20260615,20260621,1,1,1,1,1,0,0
i-tr1039_29,20260622,20260628,0,1,1,1,1,0,0
i-tr1039_3,20251222,20251228,1,1,1,0,0,0,0
i-tr1039_30,20260629,20260705,1,1,1,1,1,0,0
i-tr1039_31,20260706,20260712,1,1,1,1,1,0,0
i-tr1039_32,20260713,20260719,1,1,1,1,1,0,0
i-tr1039_33,20260720,20260726,1,1,1,1,1,0,0
i-tr1039_34,20260727,20260802,1,1,1,1,1,0,0
i-tr1039_35,20260803,20260809,1,1,0,1,1,0,0
i-tr1039_36,20260810,20260816,1,1,1,1,1,0,0
i-tr1039_37,20260817,20260823,1,1,1,1,1,0,0
i-tr1039_38,20260824,20260830,1,1,1,1,1,0,0
i-tr1039_39,20260831,20260906,1,1,1,1,1,0,0
i-tr1039_4,20251229,20260104,1,1,1,0,1,0,0
i-tr1039_40,20260907,20260913,1,1,1,1,1,0,0
i-tr1039_41,20260914,20260920,1,1,1,1,1,0,0
i-tr1039_42,20260921,20260927,1,1,1,1,1,0,0
i-tr1039_43,20260928,20261004,1,1,1,1,1,0,0
i-tr1039_44,20261005,20261011,1,1,1,1,1,0,0
i-tr1039_45,20261012,20261018,1,1,1,1,1,0,0
i-tr1039_46,20261019,20261025,1,1,1,1,1,0,0
i-tr1039_47,20261026,20261101,1,1,1,1,1,0,0
i-tr1039_48,20261102,20261108,1,1,1,1,1,0,0
i-tr1039_49,20261109,20261115,1,1,1,1,1,0,0
i-tr1039_5,20260105,20260111,1,0,1,1,1,0,0
i-tr1039_50,20261116,20261122,1,1,0,1,1,0,0
i-tr1039_51,20261123,20261129,1,1,1,1,1,0,0
i-tr1039_52,20261130,20261206,1,1,1,1,1,0,0
i-tr1039_53,20261207,20261213,1,1,1,1,1,0,0
i-tr1039_6,20260112,20260118,1,1,1,1,1,0,0
i-tr1039_7,20260119,20260125,1,1,1,1,1,0,0
i-tr1039_8,20260126,20260201,1,1,1,1,1,0,0
i-tr1039_9,20260202,20260208,1,1,1,1,1,0,0
i-tr1040_10,20260209,20260215,1,1,1,1,1,1,0
i-tr1040_11,20260216,20260222,1,1,1,1,1,1,0
i-tr1040_12,20260223,20260301,1,1,1,1,1,1,0
i-tr1040_13,20260302,20260308,1,1,1,1,1,1,0
i-tr1040_14,20260309,20260315,1,1,1,1,1,1,0
i-tr1040_15,20260316,20260322,1,1,1,1,1,1,0
i-tr1040_16,20260323,20260329,1,1,1,1,1,1,0
i-tr1040_17,20260330,20260405,1,1,1,1,1,1,0
i-tr1040_18,20260406,20260412,0,1,1,1,1,1,0
i-tr1040_19,20260413,20260419,1,1,1,1,1,1,0
i-tr1040_2,20251215,20251221,1,1,1,1,1,1,0
i-tr1040_20,20260420,20260426,1,1,1,1,1,1,0
i-tr1040_21,20260427,20260503,1,1,1,1,0,1,0
i-tr1040_22,20260504,20260510,1,1,1,1,1,1,0
i-tr1040_23,20260511,20260517,1,1,1,1,1,1,0
i-tr1040_24,20260518,20260524,1,1,1,1,1,1,0
i-tr1040_25,20260525,20260531,1,1,1,1,1,0,0
i-tr1040_26,20260601,20260607,1,1,1,0,1,1,0
i-tr1040_27,20260608,20260614,1,1,1,1,1,1,0
i-tr1040_28,20260615,20260621,1,1,1,1,1,1,0
i-tr1040_29,20260622,20260628,0,1,1,1,1,1,0
i-tr1040_3,20251222,20251228,1,1,1,0,0,1,0
i-tr1040_30,20260629,20260705,1,1,1,1,1,1,0
i-tr1040_31,20260706,20260712,1,1,1,1,1,1,0
i-tr1040_32,20260713,20260719,1,1,1,1,1,1,0
i-tr1040_33,20260720,20260726,1,1,1,1,1,1,0
i-tr1040_34,20260727,20260802,1,1,1,1,1,1,0
i-tr1040_35,20260803,20260809,1,1,0,1,1,1,0
i-tr1040_36,20260810,20260816,1,1,1,1,1,0,0
i-tr1040_37,20260817,20260823,1,1,1,1,1,1,0
i-tr1040_38,20260824,20260830,1,1,1,1,1,1,0
i-tr1040_39,20260831,20260906,1,1,1,1,1,1,0
i-tr1040_4,20251229,20260104,1,1,1,0,1,1,0
i-tr1040_40,20260907,20260913,1,1,1,1,1,1,0
i-tr1040_41,20260914,20260920,1,1,1,1,1,1,0
i-tr1040_42,20260921,20260927,1,1,1,1,1,1,0
i-tr1040_43,20260928,20261004,1,1,1,1,1,1,0
i-tr1040_44,20261005,20261011,1,1,1,1,1,1,0
i-tr1040_45,20261012,20261018,1,1,1,1,1,1,0
i-tr1040_46,20261019,20261025,1,1,1,1,1,1,0
i-tr1040_47,20261026,20261101,1,1,1,1,1,1,0
i-tr1040_48,20261102,20261108,1,1,1,1,1,1,0
i-tr1040_49,20261109,20261115,1,1,1,1,1,1,0
i-tr1040_5,20260105,20260111,1,0,1,1,1,1,0
i-tr1040_50,20261116,20261122,1,1,0,1,1,1,0
i-tr1040_51,20261123,20261129,1,1,1,1,1,1,0
i-tr1040_52,20261130,20261206,1,1,1,1,1,1,0
i-tr1040_53,20261207,20261213,1,1,1,1,1,1,0
i-tr1040_6,20260112,20260118,1,1,1,1,1,1,0
i-tr1040_7,20260119,20260125,1,1,1,1,1,1,0
i-tr1040_8,20260126,20260201,1,1,1,1,1,1,0
i-tr1040_9,20260202,20260208,1,1,1,1,1,1,0
i-tr1041_10,20260209,20260215,1,1,1,1,1,1,0
i-tr1041_11,20260216,20260222,1,1,1,1,1,1,0
i-tr1041_12,20260223,20260301,1,1,1,1,1,1,0
i-tr1041_13,20260302,20260308,1,1,1,1,1,1,0
i-tr1041_14,20260309,20260315,1,1,1,1,1,1,0
i-tr1041_15,20260316,20260322,1,1,1,1,1,1,0
i-tr1041_16,20260323,20260329,1,1,1,1,1,1,0
i-tr1041_17,20260330,20260405,1,1,1,1,1,1,0
i-tr1041_18,20260406,20260412,0,1,1,1,1,1,0
i-tr1041_19,20260413,20260419,1,1,1,1,1,1,0
i-tr1041_2,20251215,20251221,1,1,1,1,1,1,0
i-tr1041_20,20260420,20260426,1,1,1,1,1,1,0
i-tr1041_21,20260427,20260503,1,1,1,1,0,1,0
i-tr1041_22,20260504,20260510,1,1,1,1,1,1,0
i-tr1041_23,20260511,20260517,1,1,1,1,1,1,0
i-tr1041_24,20260518,20260524,1,1,1,1,1,1,0
i-tr1041_25,20260525,20260531,1,1,1,1,1,0,0
i-tr1041_26,20260601,20260607,1,1,1,0,1,1,0
i-tr1041_27,20260608,20260614,1,1,1,1,1,1,0
i-tr1041_28,20260615,20260621,1,1,1,1,1,1,0
i-tr1041_29,20260622,20260628,0,1,1,1,1,1,0
i-tr1041_3,20251222,20251228,1,1,1,0,0,1,0
i-tr1041_30,20260629,20260705,1,1,1,1,1,1,0
i-tr1041_31,20260706,20260712,1,1,1,1,1,1,0
i-tr1041_32,20260713,20260719,1,1,1,1,1,1,0
i-tr1041_33,20260720,20260726,1,1,1,1,1,1,0
i-tr1041_34,20260727,20260802,1,1,1,1,1,1,0
i-tr1041_35,20260803,20260809,1,1,0,1,1,1,0
i-tr1041_36,20260810,20260816,1,1,1,1,1,0,0
i-tr1041_37,20260817,20260823,1,1,1,1,1,1,0
i-tr1041_38,20260824,20260830,1,1,1,1,1,1,0
i-tr1041_39,20260831,20260906,1,1,1,1,1,1,0
i-tr1041_4,20251229,20260104,1,1,1,0,1,1,0
i-tr1041_40,20260907,20260913,1,1,1,1,1,1,0
i-tr1041_41,20260914,20260920,1,1,1,1,1,1,0
i-tr1041_42,20260921,20260927,1,1,1,1,1,1,0
i-tr1041_43,20260928,20261004,1,1,1,1,1,1,0
i-tr1041_44,20261005,20261011,1,1,1,1,1,1,0
i-tr1041_45,20261012,20261018,1,1,1,1,1,1,0
i-tr1041_46,20261019,20261025,1,1,1,1,1,1,0
i-tr1041_47,20261026,20261101,1,1,1,1,1,1,0
i-tr1041_48,20261102,20261108,1,1,1,1,1,1,0
i-tr1041_49,20261109,20261115,1,1,1,1,1,1,0
i-tr1041_5,20260105,20260111,1,0,1,1,1,1,0
i-tr1041_50,20261116,20261122,1,1,0,1,1,1,0
i-tr1041_51,20261123,20261129,1,1,1,1,1,1,0
i-tr1041_52,20261130,20261206,1,1,1,1,1,1,0
i-tr1041_53,20261207,20261213,1,1,1,1,1,1,0
i-tr1041_6,20260112,20260118,1,1,1,1,1,1,0
i-tr1041_7,20260119,20260125,1,1,1,1,1,1,0
i-tr1041_8,20260126,20260201,1,1,1,1,1,1,0
i-tr1041_9,20260202,20260208,1,1,1,1,1,1,0
i-tr1042_10,20260209,20260215,1,1,1,1,1,0,0
i-tr1042_11,20260216,20260222,1,1,1,1,1,0,0
i-tr1042_12,20260223,20260301,1,1,1,1,1,0,0
i-tr1042_13,20260302,20260308,1,1,1,1,1,0,0
i-tr1042_14,20260309,20260315,1,1,1,1,1,0,0
i-tr1042_15,20260316,20260322,1,1,1,1,1,0,0
i-tr1042_16,20260323,20260329,1,1,1,1,1,0,0
i-tr1042_17,20260330,20260405,1,1,1,1,1,0,0
i-tr1042_18,20260406,20260412,0,1,1,1,1,0,0
i-tr1042_19,20260413,20260419,1,1,1,1,1,0,0
i-tr1042_2,20251215,20251221,1,1,1,1,1,0,0
i-tr1042_20,20260420,20260426,1,1,1,1,1,0,0
i-tr1042_21,20260427,20260503,1,1,1,1,0,0,0
i-tr1042_22,20260504,20260510,1,1,1,1,1,0,0
i-tr1042_23,20260511,20260517,1,1,1,1,1,0,0
i-tr1042_24,20260518,20260524,1,1,1,1,1,0,0
i-tr1042_25,20260525,20260531,1,1,1,1,1,0,0
i-tr1042_26,20260601,20260607,1,1,1,0,1,0,0
i-tr1042_27,20260608,20260614,1,1,1,1,1,0,0
i-tr1042_28,20260615,20260621,1,1,1,1,1,0,0
i-tr1042_29,20260622,20260628,0,1,1,1,1,0,0
i-tr1042_3,20251222,20251228,1,1,1,0,0,0,0
i-tr1042_30,20260629,20260705,1,1,1,1,1,0,0
i-tr1042_31,20260706,20260712,1,1,1,1,1,0,0
i-tr1042_32,20260713,20260719,1,1,1,1,1,0,0
i-tr1042_33,20260720,20260726,1,1,1,1,1,0,0
i-tr1042_34,20260727,20260802,1,1,1,1,1,0,0
i-tr1042_35,20260803,20260809,1,1,0,1,1,0,0
i-tr1042_36,20260810,20260816,1,1,1,1,1,0,0
i-tr1042_37,20260817,20260823,1,1,1,1,1,0,0
i-tr1042_38,20260824,20260830,1,1,1,1,1,0,0
i-tr1042_39,20260831,20260906,1,1,1,1,1,0,0
i-tr1042_4,20251229,20260104,1,1,1,0,1,0,0
i-tr1042_40,20260907,20260913,1,1,1,1,1,0,0
i-tr1042_41,20260914,20260920,1,1,1,1,1,0,0
i-tr1042_42,20260921,20260927,1,1,1,1,1,0,0
i-tr1042_43,20260928,20261004,1,1,1,1,1,0,0
i-tr1042_44,20261005,20261011,1,1,1,1,1,0,0
i-tr1042_45,20261012,20261018,1,1,1,1,1,0,0
i-tr1042_46,20261019,20261025,1,1,1,1,1,0,0
i-tr1042_47,20261026,20261101,1,1,1,1,1,0,0
i-tr1042_48,20261102,20261108,1,1,1,1,1,0,0
i-tr1042_49,20261109,20261115,1,1,1,1,1,0,0
i-tr1042_5,20260105,20260111,1,0,1,1,1,0,0
i-tr1042_50,20261116,20261122,1,1,0,1,1,0,0
i-tr1042_51,20261123,20261129,1,1,1,1,1,0,0
i-tr1042_52,20261130,20261206,1,1,1,1,1,0,0
i-tr1042_53,20261207,20261213,1,1,1,1,1,0,0
i-tr1042_6,20260112,20260118,1,1,1,1,1,0,0
i-tr1042_7,20260119,20260125,1,1,1,1,1,0,0
i-tr1042_8,20260126,20260201,1,1,1,1,1,0,0
i-tr1042_9,20260202,20260208,1,1,1,1,1,0,0
i-tr1045_1,20251208,20251214,0,0,0,0,0,0,1
i-tr1045_10,20260209,20260215,1,1,1,1,1,1,1
i-tr1045_11,20260216,20260222,1,1,1,1,1,1,1
i-tr1045_12,20260223,20260301,1,1,1,1,1,1,1
i-tr1045_13,20260302,20260308,1,1,1,1,1,1,1
i-tr1045_14,20260309,20260315,1,1,1,1,1,1,1
i-tr1045_15,20260316,20260322,1,1,1,1,1,1,1
i-tr1045_16,20260323,20260329,1,1,1,1,1,1,1
i-tr1045_17,20260330,20260405,1,1,1,1,1,1,1
i-tr1045_18,20260406,20260412,1,1,1,1,1,1,1
i-tr1045_19,20260413,20260419,1,1,1,1,1,1,1
i-tr1045_2,20251215,20251221,1,1,1,1,1,1,1
i-tr1045_20,20260420,20260426,1,1,1,1,1,1,1
i-tr1045_21,20260427,20260503,1,1,1,1,1,1,1
i-tr1045_22,20260504,20260510,1,1,1,1,1,1,1
i-tr1045_23,20260511,20260517,1,1,1,1,1,1,1
i-tr1045_24,20260518,20260524,1,1,1,1,1,1,1
i-tr1045_25,20260525,20260531,1,1,1,1,1,1,1
i-tr1045_26,20260601,20260607,1,1,1,1,1,1,1
i-tr1045_27,20260608,20260614,1,1,1,1,1,1,1
i-tr1045_28,20260615,20260621,1,1,1,1,1,1,1
i-tr1045_29,20260622,20260628,1,1,1,1,1,1,1
i-tr1045_3,20251222,20251228,1,1,1,1,1,1,1
i-tr1045_30,20260629,20260705,1,1,1,1,1,1,1
i-tr1045_31,20260706,20260712,1,1,1,1,1,1,1
i-tr1045_32,20260713,20260719,1,1,1,1,1,1,1
i-tr1045_33,20260720,20260726,1,1,1,1,1,1,1
i-tr1045_34,20260727,20260802,1,1,1,1,1,1,1
i-tr1045_35,20260803,20260809,1,1,1,1,1,1,1
i-tr1045_36,20260810,20260816,1,1,1,1,1,1,1
i-tr1045_37,20260817,20260823,1,1,1,1,1,1,1
i-tr1045_38,20260824,20260830,1,1,1,1,1,1,1
i-tr1045_39,20260831,20260906,1,1,1,1,1,1,1
i-tr1045_4,20251229,20260104,1,1,1,1,1,1,1
i-tr1045_40,20260907,20260913,1,1,1,1,1,1,1
i-tr1045_41,20260914,20260920,1,1,1,1,1,1,1
i-tr1045_42,20260921,20260927,1,1,1,1,1,1,1
i-tr1045_43,20260928,20261004,1,1,1,1,1,1,1
i-tr1045_44,20261005,20261011,1,1,1,1,1,1,1
i-tr1045_45,20261012,20261018,1,1,1,1,1,1,1
i-tr1045_46,20261019,20261025,1,1,1,1,1,1,1
i-tr1045_47,20261026,20261101,1,1,1,1,1,1,1
i-tr1045_48,20261102,20261108,1,1,1,1,1,1,1
i-tr1045_49,20261109,20261115,1,1,1,1,1,1,1
i-tr1045_5,20260105,20260111,1,1,1,1,1,1,1
i-tr1045_50,20261116,20261122,1,1,1,1,1,1,1
i-tr1045_51,20261123,20261129,1,1,1,1,1,1,1
i-tr1045_52,20261130,20261206,1,1,1,1,1,1,1
i-tr1045_53,20261207,20261213,1,1,1,1,1,1,0
i-tr1045_6,20260112,20260118,1,1,1,1,1,1,1
i-tr1045_7,20260119,20260125,1,1,1,1,1,1,1
i-tr1045_8,20260126,20260201,1,1,1,1,1,1,1
i-tr1045_9,20260202,20260208,1,1,1,1,1,1,1
i-tr1046_10,20260209,20260215,1,1,1,1,1,1,0
i-tr1046_11,20260216,20260222,1,1,1,1,1,1,0
i-tr1046_12,20260223,20260301,1,1,1,1,1,1,0
i-tr1046_13,20260302,20260308,1,1,1,1,1,1,0
i-tr1046_14,20260309,20260315,1,1,1,1,1,1,0
i-tr1046_15,20260316,20260322,1,1,1,1,1,1,0
i-tr1046_16,20260323,20260329,1,1,1,1,1,1,0
i-tr1046_17,20260330,20260405,1,1,1,1,1,1,0
i-tr1046_18,20260406,20260412,0,1,1,1,1,1,0
i-tr1046_19,20260413,20260419,1,1,1,1,1,1,0
i-tr1046_2,20251215,20251221,1,1,1,1,1,1,0
i-tr1046_20,20260420,20260426,1,1,1,1,1,1,0
i-tr1046_21,20260427,20260503,1,1,1,1,0,1,0
i-tr1046_22,20260504,20260510,1,1,1,1,1,1,0
i-tr1046_23,20260511,20260517,1,1,1,1,1,1,0
i-tr1046_24,20260518,20260524,1,1,1,1,1,1,0
i-tr1046_25,20260525,20260531,1,1,1,1,1,0,0
i-tr1046_26,20260601,20260607,1,1,1,0,1,1,0
i-tr1046_27,20260608,20260614,1,1,1,1,1,1,0
i-tr1046_28,20260615,20260621,1,1,1,1,1,1,0
i-tr1046_29,20260622,20260628,0,1,1,1,1,1,0
i-tr1046_3,20251222,20251228,1,1,1,0,0,1,0
i-tr1046_30,20260629,20260705,1,1,1,1,1,1,0
i-tr1046_31,20260706,20260712,1,1,1,1,1,1,0
i-tr1046_32,20260713,20260719,1,1,1,1,1,1,0
i-tr1046_33,20260720,20260726,1,1,1,1,1,1,0
i-tr1046_34,20260727,20260802,1,1,1,1,1,1,0
i-tr1046_35,20260803,20260809,1,1,0,1,1,1,0
i-tr1046_36,20260810,20260816,1,1,1,1,1,0,0
i-tr1046_37,20260817,20260823,1,1,1,1,1,1,0
i-tr1046_38,20260824,20260830,1,1,1,1,1,1,0
i-tr1046_39,20260831,20260906,1,1,1,1,1,1,0
i-tr1046_4,20251229,20260104,1,1,1,0,1,1,0
i-tr1046_40,20260907,20260913,1,1,1,1,1,1,0
i-tr1046_41,20260914,20260920,1,1,1,1,1,1,0
i-tr1046_42,20260921,20260927,1,1,1,1,1,1,0
i-tr1046_43,20260928,20261004,1,1,1,1,1,1,0
i-tr1046_44,20261005,20261011,1,1,1,1,1,1,0
i-tr1046_45,20261012,20261018,1,1,1,1,1,1,0
i-tr1046_46,20261019,20261025,1,1,1,1,1,1,0
i-tr1046_47,20261026,20261101,1,1,1,1,1,1,0
i-tr1046_48,20261102,20261108,1,1,1,1,1,1,0
i-tr1046_49,20261109,20261115,1,1,1,1,1,1,0
i-tr1046_5,20260105,20260111,1,0,1,1,1,1,0
i-tr1046_50,20261116,20261122,1,1,0,1,1,1,0
i-tr1046_51,20261123,20261129,1,1,1,1,1,1,0
i-tr1046_52,20261130,20261206,1,1,1,1,1,1,0
i-tr1046_53,20261207,20261213,1,1,1,1,1,1,0
i-tr1046_6,20260112,20260118,1,1,1,1,1,1,0
i-tr1046_7,20260119,20260125,1,1,1,1,1,1,0
i-tr1046_8,20260126,20260201,1,1,1,1,1,1,0
i-tr1046_9,20260202,20260208,1,1,1,1,1,1,0
i-tr1047_10,20260209,20260215,1,1,1,1,1,0,0
i-tr1047_11,20260216,20260222,1,1,1,1,1,0,0
i-tr1047_12,20260223,20260301,1,1,1,1,1,0,0
i-tr1047_13,20260302,20260308,1,1,1,1,1,0,0
i-tr1047_14,20260309,20260315,1,1,1,1,1,0,0
i-tr1047_15,20260316,20260322,1,1,1,1,1,0,0
i-tr1047_16,20260323,20260329,1,1,1,1,1,0,0
i-tr1047_17,20260330,20260405,1,1,1,1,1,0,0
i-tr1047_18,20260406,20260412,0,1,1,1,1,0,0
i-tr1047_19,20260413,20260419,1,1,1,1,1,0,0
i-tr1047_2,20251215,20251221,1,1,1,1,1,0,0
i-tr1047_20,20260420,20260426,1,1,1,1,1,0,0
i-tr1047_21,20260427,20260503,1,1,1,1,0,0,0
i-tr1047_22,20260504,20260510,1,1,1,1,1,0,0
i-tr1047_23,20260511,20260517,1,1,1,1,1,0,0
i-tr1047_24,20260518,20260524,1,1,1,1,1,0,0
i-tr1047_25,20260525,20260531,1,1,1,1,1,0,0
i-tr1047_26,20260601,20260607,1,1,1,0,1,0,0
i-tr1047_27,20260608,20260614,1,1,1,1,1,0,0
i-tr1047_28,20260615,20260621,1,1,1,1,1,0,0
i-tr1047_29,20260622,20260628,0,1,1,1,1,0,0
i-tr1047_3,20251222,20251228,1,1,1,0,0,0,0
i-tr1047_30,20260629,20260705,1,1,1,1,1,0,0
i-tr1047_31,20260706,20260712,1,1,1,1,1,0,0
i-tr1047_32,20260713,20260719,1,1,1,1,1,0,0
i-tr1047_33,20260720,20260726,1,1,1,1,1,0,0
i-tr1047_34,20260727,20260802,1,1,1,1,1,0,0
i-tr1047_35,20260803,20260809,1,1,0,1,1,0,0
i-tr1047_36,20260810,20260816,1,1,1,1,1,0,0
i-tr1047_37,20260817,20260823,1,1,1,1,1,0,0
i-tr1047_38,20260824,20260830,1,1,1,1,1,0,0
i-tr1047_39,20260831,20260906,1,1,1,1,1,0,0
i-tr1047_4,20251229,20260104,1,1,1,0,1,0,0
i-tr1047_40,20260907,20260913,1,1,1,1,1,0,0
i-tr1047_41,20260914,20260920,1,1,1,1,1,0,0
i-tr1047_42,20260921,20260927,1,1,1,1,1,0,0
i-tr1047_43,20260928,20261004,1,1,1,1,1,0,0
i-tr1047_44,20261005,20261011,1,1,1,1,1,0,0
i-tr1047_45,20261012,20261018,1,1,1,1,1,0,0
i-tr1047_46,20261019,20261025,1,1,1,1,1,0,0
i-tr1047_47,20261026,20261101,1,1,1,1,1,0,0
i-tr1047_48,20261102,20261108,1,1,1,1,1,0,0
i-tr1047_49,20261109,20261115,1,1,1,1,1,0,0
i-tr1047_5,20260105,20260111,1,0,1,1,1,0,0
i-tr1047_50,20261116,20261122,1,1,0,1,1,0,0
i-tr1047_51,20261123,20261129,1,1,1,1,1,0,0
i-tr1047_52,20261130,20261206,1,1,1,1,1,0,0
i-tr1047_53,20261207,20261213,1,1,1,1,1,0,0
i-tr1047_6,20260112,20260118,1,1,1,1,1,0,0
i-tr1047_7,20260119,20260125,1,1,1,1,1,0,0
i-tr1047_8,20260126,20260201,1,1,1,1,1,0,0
i-tr1047_9,20260202,20260208,1,1,1,1,1,0,0
i-tr1048_1,20251208,20251214,0,0,0,0,0,0,1
i-tr1048_10,20260209,20260215,1,1,1,1,1,0,1
i-tr1048_11,20260216,20260222,1,1,1,1,1,0,1
i-tr1048_12,20260223,20260301,1,1,1,1,1,0,1
i-tr1048_13,20260302,20260308,1,1,1,1,1,0,1
i-tr1048_14,20260309,20260315,1,1,1,1,1,0,1
i-tr1048_15,20260316,20260322,1,1,1,1,1,0,1
i-tr1048_16,20260323,20260329,1,1,1,1,1,0,1
i-tr1048_17,20260330,20260405,1,1,1,1,1,0,1
i-tr1048_18,20260406,20260412,1,1,1,1,1,0,1
i-tr1048_19,20260413,20260419,1,1,1,1,1,0,1
i-tr1048_2,20251215,20251221,1,1,1,1,1,0,1
i-tr1048_20,20260420,20260426,1,1,1,1,1,0,1
i-tr1048_21,20260427,20260503,1,1,1,1,1,0,1
i-tr1048_22,20260504,20260510,1,1,1,1,1,0,1
i-tr1048_23,20260511,20260517,1,1,1,1,1,0,1
i-tr1048_24,20260518,20260524,1,1,1,1,1,0,1
i-tr1048_25,20260525,20260531,1,1,1,1,1,0,1
i-tr1048_26,20260601,20260607,1,1,1,1,1,0,1
i-tr1048_27,20260608,20260614,1,1,1,1,1,0,1
i-tr1048_28,20260615,20260621,1,1,1,1,1,0,1
i-tr1048_29,20260622,20260628,1,1,1,1,1,0,1
i-tr1048_3,20251222,20251228,1,1,1,1,1,0,1
i-tr1048_30,20260629,20260705,1,1,1,1,1,0,1
i-tr1048_31,20260706,20260712,1,1,1,1,1,0,1
i-tr1048_32,20260713,20260719,1,1,1,1,1,0,1
i-tr1048_33,20260720,20260726,1,1,1,1,1,0,1
i-tr1048_34,20260727,20260802,1,1,1,1,1,0,1
i-tr1048_35,20260803,20260809,1,1,1,1,1,0,1
i-tr1048_36,20260810,20260816,1,1,1,1,1,0,1
i-tr1048_37,20260817,20260823,1,1,1,1,1,0,1
i-tr1048_38,20260824,20260830,1,1,1,1,1,0,1
i-tr1048_39,20260831,20260906,1,1,1,1,1,0,1
i-tr1048_4,20251229,20260104,1,1,1,1,1,0,1
i-tr1048_40,20260907,20260913,1,1,1,1,1,0,1
i-tr1048_41,20260914,20260920,1,1,1,1,1,0,1
i-tr1048_42,20260921,20260927,1,1,1,1,1,0,1
i-tr1048_43,20260928,20261004,1,1,1,1,1,0,1
i-tr1048_44,20261005,20261011,1,1,1,1,1,0,1
i-tr1048_45,20261012,20261018,1,1,1,1,1,0,1
i-tr1048_46,20261019,20261025,1,1,1,1,1,0,1
i-tr1048_47,20261026,20261101,1,1,1,1,1,0,1
i-tr1048_48,20261102,20261108,1,1,1,1,1,0,1
i-tr1048_49,20261109,20261115,1,1,1,1,1,0,1
i-tr1048_5,20260105,20260111,1,1,1,1,1,0,1
i-tr1048_50,20261116,20261122,1,1,1,1,1,0,1
i-tr1048_51,20261123,20261129,1,1,1,1,1,0,1
i-tr1048_52,20261130,20261206,1,1,1,1,1,0,1
i-tr1048_53,20261207,20261213,1,1,1,1,1,0,0
i-tr1048_6,20260112,20260118,1,1,1,1,1,0,1
i-tr1048_7,20260119,20260125,1,1,1,1,1,0,1
i-tr1048_8,20260126,20260201,1,1,1,1,1,0,1
i-tr1048_9,20260202,20260208,1,1,1,1,1,0,1
i-tr1049_1,20251208,20251214,0,0,0,0,0,0,1
i-tr1049_10,20260209,20260215,1,1,1,1,1,1,1
i-tr1049_11,20260216,20260222,1,1,1,1,1,1,1
i-tr1049_12,20260223,20260301,1,1,1,1,1,1,1
i-tr1049_13,20260302,20260308,1,1,1,1,1,1,1
i-tr1049_14,20260309,20260315,1,1,1,1,1,1,1
i-tr1049_15,20260316,20260322,1,1,1,1,1,1,1
i-tr1049_16,20260323,20260329,1,1,1,1,1,1,1
i-tr1049_17,20260330,20260405,1,1,1,1,1,1,1
i-tr1049_18,20260406,20260412,1,1,1,1,1,1,1
i-tr1049_19,20260413,20260419,1,1,1,1,1,1,1
i-tr1049_2,20251215,20251221,1,1,1,1,1,1,1
i-tr1049_20,20260420,20260426,1,1,1,1,1,1,1
i-tr1049_21,20260427,20260503,1,1,1,1,1,1,1
i-tr1049_22,20260504,20260510,1,1,1,1,1,1,1
i-tr1049_23,20260511,20260517,1,1,1,1,1,1,1
i-tr1049_24,20260518,20260524,1,1,1,1,1,1,1
i-tr1049_25,20260525,20260531,1,1,1,1,1,1,1
i-tr1049_26,20260601,20260607,1,1,1,1,1,1,1
i-tr1049_27,20260608,20260614,1,1,1,1,1,1,1
i-tr1049_28,20260615,20260621,1,1,1,1,1,1,1
i-tr1049_29,20260622,20260628,1,1,1,1,1,1,1
i-tr1049_3,20251222,20251228,1,1,1,1,1,1,1
i-tr1049_30,20260629,20260705,1,1,1,1,1,1,1
